instance_id	question_start	level-2	level-3	question	answer	sent_q
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_09	What is the result of	Contingency.Cause	RESULT	What is the result of _ Them slashing sheets of water hissing into the air, carved deep gashes into the sea which swayed crazily and sank back foaming into the boat's wake as it careered across the bay.	Zaphod loved effect: it was what he was best at.	sent1
Animal_Farm_EN_batch_02_item_08	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the cleverest of the animals	Pre-eminent among the pigs were two young boars named Snowball and Napoleon, whom Mr. Jones was breeding up for sale.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_09	What is the result of	Contingency.Cause	RESULT	What is the result of _ They slashed sheets of water hissing into the air, carved deep gashes into the sea which swayed crazily and sank back foaming into the boat's wake as it careered across the bay	Zaphod loved effect: it was what he was best at.	sent1
Animal_Farm_EN_batch_02_item_08	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ the two young boars named Snowball and Napoleon	The work of teaching and organising the others fell naturally upon the pigs, who were generally recognised as being the cleverest of the animals.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_09	What is the reason	Contingency.Cause	REASON	What is the reason _ they slashed sheets of water hissing into the air, carved deep gashes into the sea which swayed crazily and sank back	Zaphod loved effect: it was what he was best at.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_09	What is the result of	Contingency.Cause	RESULT	What is the result of _ They slashed sheets of water hissing into the air, carved deep gashes into the sea which swayed crazily and sank back foaming into the boat's wake as it careered across the bay	Zaphod loved effect: it was what he was best at.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_02_item_03	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the few words of what they were saying.	The Potters, that's right, that's what I heard yes, their son, Harry Mr. Dursley stopped dead.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_09	What is the result of	Contingency.Cause	RESULT	What is the result of _ They slashed sheets of water hissing into the air, carved deep gashes into the sea which swayed crazily and sank back foaming into the boat's wake as it careered across the bay.	Zaphod loved effect: it was what he was best at.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_01_item_16	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ The HITCH HIKER'S GUIDE TO THE GALAXY also mentions alcohol	It says that the best drink in existence is the Pan Galactic Gargle Blaster.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_01_item_16	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ The HITCH HIKER'S GUIDE TO THE GALAXY also mentions alcohol	It says that the best drink in existence is the Pan Galactic Gargle Blaster.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_10	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that Zaphod loved effect: it was what he was best at.	He twisted the wheel sharply, the boat slewed round in a wild scything skid beneath the cliff face and dropped to rest lightly on the rocking waves.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_01_item_16	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ The HITCH HIKER'S GUIDE TO THE GALAXY's alcohol.	It says that the best drink in existence is the Pan Galactic Gargle Blaster.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_10	After what	Temporal.Asynchronous	PRECEDENCE	After what _ He twisted the wheel sharply, the boat slewed round in a wild scything skid beneath the cliff face and dropped to rest lightly on the rocking waves	Zaphod loved effect: it was what he was best at.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_10	After what	Temporal.Asynchronous	SUCCESSION	After what did Zaphod loved effect: it was what he was best at	He twisted the wheel sharply, the boat slewed round in a wild scything skid beneath the cliff face and dropped to rest lightly on the rocking waves.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_10	While what	Temporal.Synchronous	Temporal.Synchronous	While what did Zaphod love effect	He twisted the wheel sharply, the boat slewed round in a wild scything skid beneath the cliff face and dropped to rest lightly on the rocking waves.	sent1
Animal_Farm_EN_batch_02_item_11	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the other male pigs	The best known among them was a small fat pig named Squealer, with very round cheeks, twinkling eyes, nimble movements, and a shrill voice.	sent1
Animal_Farm_EN_batch_02_item_11	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the other male pigs on the farm	The best known among them was a small fat pig named Squealer, with very round cheeks, twinkling eyes, nimble movements, and a shrill voice.	sent1
Animal_Farm_EN_batch_02_item_11	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the other male pigs on the farm	The best known among them was a small fat pig named Squealer, with very round cheeks, twinkling eyes, nimble movements, and a shrill voice.	sent1
The_Great_Gatsby_EN_batch_01_item_14	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the way she had	She hinted in a murmur that the surname of the balancing girl was Baker.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the three billion people.	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Within seconds he ran out onto the deck and waved and grinned at over three billion people.	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that he waved and grinned at over three billion people.	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what _ the three billion people weren't actually there	Within seconds he ran out onto the deck and waved and grinned at over three billion people.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Within seconds he ran out onto the deck and waved and grinned at over three billion people	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what did he run out onto the deck and wave and grin at over three billion people	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Within seconds he ran out onto the deck and waved and grinned at over three billion people	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that Within seconds he ran out onto the deck and waved and grinned at over three billion people	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did he run out within seconds onto the deck and waved and grinned at over three billion people.	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_11	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what _ The three billion people weren't actually there	Within seconds he ran out onto the deck and waved and grinned at over three billion people.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	For what purpose	Contingency.Purpose	ARG2-AS-GOAL	For what purpose did the small robot tri-D camera hover obsequiously in the air nearby	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What is the reason	Contingency.Cause	REASON	What is the reason _ a small robot tri-D camera hovered obsequiously in the air nearby.	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What is the result of	Contingency.Cause	RESULT	What is the result of _ they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What is the reason	Contingency.Cause	RESULT	What is the reason the fact that The antics of the President always made amazingly popular tri-D; that's what they were for	The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What is the reason	Contingency.Cause	REASON	What is the reason _ they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_03_item_05	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ This man's name was Albus Dumbledore.	His blue eyes were light, bright, and sparkling behind half-moon spectacles and his nose was very long and crooked, as though it had been broken at least twice.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby.	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_12	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ The three billion people weren't actually there, but they watched his every gesture through the eyes of a small robot tri-D camera which hovered obsequiously in the air nearby	The antics of the President always made amazingly popular tri-D; that's what they were for.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	For what purpose	Contingency.Purpose	ARG1-AS-GOAL	For what purpose did Zaphod step through the wall of the globe	Again, all done for effect as much as anything.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what the fact that it was all done for effect as much as anything.	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	What is the reason	Contingency.Cause	RESULT	What is the reason _ Zaphod stepped through the wall of the globe and relaxed on the sofa	Again, all done for effect as much as anything.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	What is the reason	Contingency.Cause	RESULT	What is the reason _ Zaphod stepped through the wall of the globe and relaxed on the sofa	Again, all done for effect as much as anything.	sent2
The_Great_Gatsby_EN_batch_02_item_07	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on _ this shadow of a garage	The interior was unprosperous and bare; the only car visible was the dust- covered wreck of a Ford which crouched in a dim corner.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	What is the reason	Contingency.Cause	RESULT	What is the reason _ Zaphod stepped through the wall of the globe and relaxed on the sofa	Again, all done for effect as much as anything.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	After what	Temporal.Asynchronous	SUCCESSION	After what was all done for effect as much as anything	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what was all done for effect as much as anything	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	What is the reason	Contingency.Cause	RESULT	What is the reason _ Zaphod stepped through the wall of the globe and relaxed on the sofa.	Again, all done for effect as much as anything.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_13	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ all done for effect as much as anything	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	Before what	Temporal.Asynchronous	SUCCESSION	Before what did he spread his two arms lazily along the back and with the third brushed some dust off his knee	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did Zaphod step through the wall of the globe and relax on the sofa.	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Zaphod relaxed on the sofa.	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	After what	Temporal.Asynchronous	PRECEDENCE	After what _ he spread his two arms lazily along the back and with the third brushed some dust off his knee	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	After what	Temporal.Asynchronous	SUCCESSION	After what did Zaphod step through the wall of the globe and relax on the sofa	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	After what	Temporal.Asynchronous	PRECEDENCE	After what did he spread his two arms lazily along the back and with the third brushed some dust off his knee	Zaphod stepped through the wall of the globe and relaxed on the sofa.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Zaphod stepped through the wall of the globe and relaxed on the sofa	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what _ Zaphod stepped through the wall of the globe and relaxed on the sofa	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did Zaphod step through the wall of the globe and relaxed on the sofa.	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_14	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Zaphod stepped through the wall of the globe and relaxed on the sofa	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	After what	Temporal.Asynchronous	PRECEDENCE	After what did his heads look about, smiling	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	After what	Temporal.Asynchronous	PRECEDENCE	After what did His heads look about, smiling; he put his feet up.	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that He spread his two arms lazily along the back	His heads looked about, smiling; he put his feet up.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	Before what	Temporal.Asynchronous	PRECEDENCE	Before what _ he spread his two arms lazily along the back and with the third brushed some dust off his knee	His heads looked about, smiling; he put his feet up.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that He spread his two arms lazily along the back and with the third brushed some dust off his knee	His heads looked about, smiling; he put his feet up.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	While what	Temporal.Synchronous	Temporal.Synchronous	While what did his heads look about	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ He spread his two arms lazily along the back and with the third brushed some dust off his knee	His heads looked about, smiling; he put his feet up.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did He spread his two arms lazily along the back and with the third brushed some dust off his knee	His heads looked about, smiling; he put his feet up.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	After what	Temporal.Asynchronous	PRECEDENCE	After what did His heads look about, smiling; he put his feet up.	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_15	After what	Temporal.Asynchronous	PRECEDENCE	After what did His heads looked about, smiling; he put his feet up	He spread his two arms lazily along the back and with the third brushed some dust off his knee.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what did the bubble surge into the air, bobbing and rolling on the water spout	Water boiled up beneath the bubble, it seethed and spouted.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what did The bubble surge into the air, bobbing and rolling on the water spout.	Water boiled up beneath the bubble, it seethed and spouted.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that Water boiled up beneath the bubble	The bubble surged into the air, bobbing and rolling on the water spout.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what _ the bubble surged into the air, bobbing and rolling on the water spout	Water boiled up beneath the bubble, it seethed and spouted.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	After what	Temporal.Asynchronous	SUCCESSION	After what did Water boiled up beneath the bubble, it seethed and spouted	The bubble surged into the air, bobbing and rolling on the water spout.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did water boil up beneath the bubble	The bubble surged into the air, bobbing and rolling on the water spout.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Water boiled up beneath the bubble, it seethed and spouted	The bubble surged into the air, bobbing and rolling on the water spout.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did Water boil up beneath the bubble, it seethed and spouted.	The bubble surged into the air, bobbing and rolling on the water spout.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	After what	Temporal.Asynchronous	PRECEDENCE	After what did The bubble surge into the air, bobbing and rolling on the water spout.	Water boiled up beneath the bubble, it seethed and spouted.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_16	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Water boiled up beneath the bubble, it seethed and spouted	The bubble surged into the air, bobbing and rolling on the water spout.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	After what	Temporal.Asynchronous	PRECEDENCE	After what did it climb, throwing stilts of light at the cliff	The bubble surged into the air, bobbing and rolling on the water spout.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did The bubble surged into the air, bobbing and rolling on the water spout.	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that The bubble surged into the air	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the bubble surged into the air, bobbing and rolling on the water spout	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that The bubble surged into the air, bobbing and rolling on the water spout	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what did the bubble surge into the air, bobbing and rolling on the water spout	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ The bubble surged into the air, bobbing and rolling on the water spout	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that the bubble surged into the air, bobbing and rolling on the water spout.	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What is the result of	Contingency.Cause	RESULT	What is the result of _ The bubble surged into the air, bobbing and rolling on the water spout.	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_17	What is the result of	Contingency.Cause	RESULT	What is the result of _ The bubble surged into the air, bobbing and rolling on the water spout	Up, up it climbed, throwing stilts of light at the cliff.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	Before what	Temporal.Asynchronous	PRECEDENCE	Before what did it climb, throwing stilts of light at the cliff	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that  up it climbed, throwing stilts of light at the cliff.	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that up it climbed, throwing stilts of light at the cliff.	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	In what manner	Expansion.Manner	ARG2-AS-MANNER	In what manner did it climb, throwing stilts of light at the cliff	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	After what	Temporal.Asynchronous	PRECEDENCE	After what did he water falling from beneath it, crashing back into the sea hundreds of feet below.	Up, up it climbed, throwing stilts of light at the cliff.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of _ it climbing up,  throwing stilts of light at the cliff	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Up, up it climbed, throwing stilts of light at the cliff	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What is the result of	Contingency.Cause	RESULT	What is the result of the fact that up, up it climbed, throwing stilts of light at the cliff.	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Up, up it climbed, throwing stilts of light at the cliff.	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_18	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ Up, up it climbed, throwing stilts of light at the clif	Up it surged on the jet, the water falling from beneath it, crashing back into the sea hundreds of feet below.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	For what purpose	Contingency.Purpose	ARG1-AS-GOAL	For what purpose was the globe	A thoroughly ridiculous form of transport, but a thoroughly beautiful one.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ A thoroughly ridiculous form of transport, but a thoroughly beautiful one.	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent1
Animal_Farm_EN_batch_02_item_03	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the whole farm bursting out into Beasts of England	The cows lowed it, the dogs whined it, the sheep bleated it, the horses whinnied it, the ducks quacked it.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	After what	Temporal.Asynchronous	PRECEDENCE	After what _ at the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt	A thoroughly ridiculous form of transport, but a thoroughly beautiful one.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt	A thoroughly ridiculous form of transport, but a thoroughly beautiful one.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ the thoroughly ridiculous form of transport	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent1
﻿Animal_Farm_EN_batch_02_item_01	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ the words which were sung by the animals of long ago	I will sing you that song now, comrades.	sent1
The_Hobbit_EN_batch_03_item_13	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of _ them growing refreshed and strong in a few days there	Their clothes were mended as well as their bruises, their tempers and their hopes.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ A thoroughly ridiculous form of transport, but a thoroughly beautiful one.	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent1
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_19	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ A thoroughly ridiculous form of transport, but a thoroughly beautiful one	At the top of the cliff the globe wavered for a moment, tipped on to a railed ramp, rolled down it to a small concave platform and riddled to a halt.	sent1
